"LONG"	"LAT"	"Date"	"month"	"year"	"long"	"lat"
"3403"	"79 36.3000000000002W"	"7. 32.20002S"	1998-04-03	4	1998	"-79.605"	"-7.536667"
"3404"	"79 31.6999800000002W"	"7. 37.5S"	1998-04-03	4	1998	"-79.528333"	"-7.625"
"3405"	"79 37.2000000000003W"	"7. 44.29998S"	1998-04-03	4	1998	"-79.62"	"-7.738333"
"3406"	"80 6.89999999999969W"	"7. 27.10998S"	1998-04-04	4	1998	"-80.115"	"-7.451833"
"3407"	"79 43.9099799999997W"	"7. 16.15998S"	1998-04-04	4	1998	"-79.731833"	"-7.269333"
"3408"	"80 15.40998W"	"7. 47.92002S"	1998-04-04	4	1998	"-80.256833"	"-7.798667"
"3409"	"79 54.3600000000004W"	"7. 49.11S"	1998-04-04	4	1998	"-79.906"	"-7.8185"
"3410"	"79 37.0200000000003W"	"7. 40.39002S"	1998-04-04	4	1998	"-79.617"	"-7.673167"
"3411"	"79 46.1999999999998W"	"7. 25.60002S"	1998-04-04	4	1998	"-79.77"	"-7.426667"
"3412"	"79 43.3000199999998W"	"7. 35.20002S"	1998-04-04	4	1998	"-79.721667"	"-7.586667"
"3413"	"79 30.7000200000002W"	"7. 39.49998S"	1998-04-04	4	1998	"-79.511667"	"-7.658333"
"3414"	"79 26.5999799999997W"	"7. 54.49998S"	1998-04-04	4	1998	"-79.443333"	"-7.908333"
"3415"	"79 31.0000199999999W"	"7. 49.8S"	1998-04-04	4	1998	"-79.516667"	"-7.83"
"3416"	"79 27.5999999999996W"	"7. 49.00002S"	1998-04-04	4	1998	"-79.46"	"-7.816667"
"3417"	"79 27.4999799999998W"	"7. 46.09998S"	1998-04-04	4	1998	"-79.458333"	"-7.768333"
"3418"	"79 42.51W"	"7. 56.26002S"	1998-04-05	4	1998	"-79.7085"	"-7.937667"
"3419"	"80 2.96999999999969W"	"8. 7.99002000000002S"	1998-04-05	4	1998	"-80.0495"	"-8.133167"
"3420"	"79 33.03W"	"8. 5.12999999999998S"	1998-04-05	4	1998	"-79.5505"	"-8.0855"
"3421"	"79 22.7999999999997W"	"7. 59.29998S"	1998-04-05	4	1998	"-79.38"	"-7.988333"
"3422"	"79 26.79W"	"8. 15.16002S"	1998-04-05	4	1998	"-79.4465"	"-8.252667"
"3423"	"79 28.7500200000002W"	"8. 14.55S"	1998-04-05	4	1998	"-79.479167"	"-8.2425"
"3424"	"79 44.7000000000003W"	"8. 24.70002S"	1998-04-05	4	1998	"-79.745"	"-8.411667"
"3425"	"79 57.19998W"	"8. 31.69998S"	1998-04-05	4	1998	"-79.953333"	"-8.528333"
"3426"	"79 23.2000200000002W"	"8. 2.20001999999997S"	1998-04-05	4	1998	"-79.386667"	"-8.036667"
"3427"	"79 17.80002W"	"8. 5.50001999999996S"	1998-04-05	4	1998	"-79.296667"	"-8.091667"
"3428"	"79 12.4000199999998W"	"8. 10.30002S"	1998-04-05	4	1998	"-79.206667"	"-8.171667"
"3429"	"79 4.19999999999959W"	"8. 10.09998S"	1998-04-05	4	1998	"-79.07"	"-8.168333"
"3430"	"79 24.5999999999998W"	"7. 51.9S"	1998-04-05	4	1998	"-79.41"	"-7.865"
"3431"	"79 19.9999799999998W"	"7. 58.30002S"	1998-04-05	4	1998	"-79.333333"	"-7.971667"
"3432"	"79 14.5999800000004W"	"8. 1.90002000000003S"	1998-04-05	4	1998	"-79.243333"	"-8.031667"
"3433"	"79 9.90000000000038W"	"8. 10.60002S"	1998-04-05	4	1998	"-79.165"	"-8.176667"
"3434"	"79 33.4999800000003W"	"8. 32.05002S"	1998-04-06	4	1998	"-79.558333"	"-8.534167"
"3435"	"79 9.70001999999965W"	"8. 18.84S"	1998-04-06	4	1998	"-79.161667"	"-8.314"
"3436"	"79 5.59998000000007W"	"8. 16.3999799999999S"	1998-04-06	4	1998	"-79.093333"	"-8.273333"
"3437"	"79 1.0999799999999W"	"8. 15S"	1998-04-06	4	1998	"-79.018333"	"-8.25"
"3438"	"78 58.9999800000001W"	"8. 21S"	1998-04-06	4	1998	"-78.983333"	"-8.35"
"3439"	"79 16.6999800000002W"	"8. 16.00002S"	1998-04-06	4	1998	"-79.278333"	"-8.266667"
"3440"	"79 1.39002000000005W"	"8. 28.03002S"	1998-04-07	4	1998	"-79.023167"	"-8.467167"
"3441"	"79 23.6999999999998W"	"8. 54.18S"	1998-04-07	4	1998	"-79.395"	"-8.903"
"3442"	"78 59.8000200000001W"	"8. 40.59S"	1998-04-07	4	1998	"-78.996667"	"-8.6765"
"3443"	"78 52.5W"	"8. 49.99998S"	1998-04-07	4	1998	"-78.875"	"-8.833333"
"3444"	"78 57.4999799999998W"	"8. 26.20002S"	1998-04-07	4	1998	"-78.958333"	"-8.436667"
"3445"	"78 58.6999800000004W"	"8. 21.40002S"	1998-04-07	4	1998	"-78.978333"	"-8.356667"
"3446"	"79 6.3199800000001W"	"8. 58.03998S"	1998-04-08	4	1998	"-79.105333"	"-8.967333"
"3447"	"79 33.4999800000003W"	"9. 27.7300200000001S"	1998-04-08	4	1998	"-79.558333"	"-9.462167"
"3448"	"78 46.21002W"	"9. 1.03998000000004S"	1998-04-08	4	1998	"-78.770167"	"-9.017333"
"3449"	"78 52.4599799999996W"	"9. 17.2699799999999S"	1998-04-08	4	1998	"-78.874333"	"-9.287833"
"3450"	"78 48.4000200000003W"	"8. 36.49998S"	1998-04-08	4	1998	"-78.806667"	"-8.608333"
"3451"	"78 46.9999799999999W"	"8. 43.69998S"	1998-04-08	4	1998	"-78.783333"	"-8.728333"
"3452"	"78 46.0000199999999W"	"8. 48.70002S"	1998-04-08	4	1998	"-78.766667"	"-8.811667"
"3453"	"78 38.5999799999999W"	"9. 1.90002000000003S"	1998-04-08	4	1998	"-78.643333"	"-9.031667"
"3454"	"78 40.9000200000003W"	"8. 58.2S"	1998-04-08	4	1998	"-78.681667"	"-8.97"
"3455"	"78 43.4999999999997W"	"8. 55.00002S"	1998-04-08	4	1998	"-78.725"	"-8.916667"
"3456"	"78 55.0999800000002W"	"8. 32.1S"	1998-04-08	4	1998	"-78.918333"	"-8.535"
"3457"	"79 2.0999999999998W"	"8. 35.1000000000001S"	1998-04-08	4	1998	"-79.035"	"-8.585"
"3458"	"78 57.7999800000003W"	"8. 43.8S"	1998-04-08	4	1998	"-78.963333"	"-8.73"
"3459"	"78 45.7000200000002W"	"9. 1.99998000000004S"	1998-04-08	4	1998	"-78.761667"	"-9.033333"
"3460"	"78 52.3999800000001W"	"9. 5.10000000000005S"	1998-04-08	4	1998	"-78.873333"	"-9.085"
"3461"	"79 20.0700000000003W"	"9. 33.52998S"	1998-04-09	4	1998	"-79.3345"	"-9.558833"
"3462"	"78 53.6999999999998W"	"9. 32.20002S"	1998-04-09	4	1998	"-78.895"	"-9.536667"
"3463"	"78 30.36W"	"9. 24.39S"	1998-04-09	4	1998	"-78.506"	"-9.4065"
"3464"	"78 38.9500200000003W"	"9. 38.08998S"	1998-04-09	4	1998	"-78.649167"	"-9.634833"
"3465"	"78 58.9300200000002W"	"9. 49.21998S"	1998-04-09	4	1998	"-78.982167"	"-9.820333"
"3466"	"78 47.80002W"	"8. 55.39998S"	1998-04-09	4	1998	"-78.796667"	"-8.923333"
"3467"	"78 32.9999999999998W"	"9. 19.39998S"	1998-04-09	4	1998	"-78.55"	"-9.323333"
"3468"	"78 50.5999800000001W"	"9. 10.99998S"	1998-04-09	4	1998	"-78.843333"	"-9.183333"
"3469"	"78 43.9000200000001W"	"9. 7.99998000000002S"	1998-04-09	4	1998	"-78.731667"	"-9.133333"
"3470"	"78 37.9999799999996W"	"9. 18.6S"	1998-04-09	4	1998	"-78.633333"	"-9.31"
"3471"	"78 19.2199800000003W"	"9. 46.75998S"	1998-04-10	4	1998	"-78.320333"	"-9.779333"
"3472"	"78 29.7300000000004W"	"10 0.0700200000000351S"	1998-04-10	4	1998	"-78.4955"	"-10.001167"
"3473"	"78 51.9799799999998W"	"10 12.22002S"	1998-04-10	4	1998	"-78.866333"	"-10.203667"
"3474"	"78 24.4000199999999W"	"9. 33.19998S"	1998-04-10	4	1998	"-78.406667"	"-9.553333"
"3475"	"78 21.4999800000001W"	"9. 40.39998S"	1998-04-10	4	1998	"-78.358333"	"-9.673333"
"3476"	"78 15W"	"9. 46.99998S"	1998-04-10	4	1998	"-78.25"	"-9.783333"
"3477"	"78 10.6999799999997W"	"10 4.49999999999996S"	1998-04-10	4	1998	"-78.178333"	"-10.075"
"3478"	"78 6.19998000000038W"	"10 13.5S"	1998-04-10	4	1998	"-78.103333"	"-10.225"
"3479"	"78 2.7000000000001W"	"10 22.39998S"	1998-04-10	4	1998	"-78.045"	"-10.373333"
"3480"	"78 33.1000199999997W"	"9. 26.4S"	1998-04-10	4	1998	"-78.551667"	"-9.44"
"3481"	"78 26.8999800000003W"	"9. 37.60002S"	1998-04-10	4	1998	"-78.448333"	"-9.626667"
"3482"	"78 14.2000199999998W"	"9. 57S"	1998-04-10	4	1998	"-78.236667"	"-9.95"
"3483"	"78 19.0000199999997W"	"10 1.19999999999997S"	1998-04-10	4	1998	"-78.316667"	"-10.02"
"3484"	"78 14.7000000000003W"	"10 11.7S"	1998-04-10	4	1998	"-78.245"	"-10.195"
"3485"	"78 32.1700200000004W"	"10 14.71998S"	1998-04-11	4	1998	"-78.536167"	"-10.245333"
"3486"	"78 15.49002W"	"10 5.62998S"	1998-04-11	4	1998	"-78.258167"	"-10.093833"
"3487"	"78 17.7000000000001W"	"10 21.07002S"	1998-04-11	4	1998	"-78.295"	"-10.351167"
"3488"	"78 17.3899800000001W"	"10 34.57002S"	1998-04-11	4	1998	"-78.289833"	"-10.576167"
"3489"	"78 1.18998000000033W"	"10 27S"	1998-04-11	4	1998	"-78.019833"	"-10.45"
"3490"	"78 6.40997999999968W"	"10 41.71998S"	1998-04-11	4	1998	"-78.106833"	"-10.695333"
"3491"	"78 25.6900200000001W"	"10 52.66998S"	1998-04-11	4	1998	"-78.428167"	"-10.877833"
"3492"	"78 5.33999999999992W"	"10 54.8500200000001S"	1998-04-11	4	1998	"-78.089"	"-10.914167"
"3493"	"77 55.9999800000003W"	"10 32.1S"	1998-04-11	4	1998	"-77.933333"	"-10.535"
"3494"	"77 52.2000000000003W"	"10 41.20002S"	1998-04-11	4	1998	"-77.87"	"-10.686667"
"3495"	"77 59.1W"	"10 44.4S"	1998-04-11	4	1998	"-77.985"	"-10.74"
"3496"	"77 47.0999999999998W"	"10 46.99998S"	1998-04-11	4	1998	"-77.785"	"-10.783333"
"3497"	"77 44.2000199999998W"	"10 51.19998S"	1998-04-11	4	1998	"-77.736667"	"-10.853333"
"3498"	"78 9.1000200000002W"	"10 21.70002S"	1998-04-11	4	1998	"-78.151667"	"-10.361667"
"3499"	"78 2.0999999999998W"	"10 32.80002S"	1998-04-11	4	1998	"-78.035"	"-10.546667"
"3500"	"77 52.9999799999996W"	"10 42.10002S"	1998-04-11	4	1998	"-77.883333"	"-10.701667"
"3501"	"77 51.55002W"	"10 47.2699799999999S"	1998-04-12	4	1998	"-77.859167"	"-10.787833"
"3502"	"77 53.6599800000002W"	"11 1.95000000000004S"	1998-04-12	4	1998	"-77.894333"	"-11.0325"
"3503"	"77 57.8899799999999W"	"11 17.98002S"	1998-04-12	4	1998	"-77.964833"	"-11.299667"
"3504"	"77 43.7299799999997W"	"11 10.44S"	1998-04-12	4	1998	"-77.728833"	"-11.174"
"3505"	"77 39.7699800000004W"	"11 22.23S"	1998-04-12	4	1998	"-77.662833"	"-11.3705"
"3506"	"77 55.0300200000004W"	"11 43.63002S"	1998-04-12	4	1998	"-77.917167"	"-11.727167"
"3507"	"77 39.5500199999998W"	"11 36.01002S"	1998-04-12	4	1998	"-77.659167"	"-11.600167"
"3508"	"77 41.5999799999997W"	"10 53.29998S"	1998-04-12	4	1998	"-77.693333"	"-10.888333"
"3509"	"77 41.3999999999999W"	"11 1.39997999999995S"	1998-04-12	4	1998	"-77.69"	"-11.023333"
"3510"	"77 43.0999800000001W"	"11 6.40001999999999S"	1998-04-12	4	1998	"-77.718333"	"-11.106667"
"3511"	"77 45.1999799999999W"	"11 0.199979999999975S"	1998-04-12	4	1998	"-77.753333"	"-11.003333"
"3512"	"77 52.5W"	"10 53.4S"	1998-04-12	4	1998	"-77.875"	"-10.89"
"3513"	"77 52.6000199999999W"	"10 56.4S"	1998-04-12	4	1998	"-77.876667"	"-10.94"
"3514"	"77 26.5000199999997W"	"11 28.38S"	1998-04-13	4	1998	"-77.441667"	"-11.473"
"3515"	"77 35.4499800000002W"	"11 47.56002S"	1998-04-13	4	1998	"-77.590833"	"-11.792667"
"3516"	"77 47.5000200000002W"	"10 54.49998S"	1998-04-13	4	1998	"-77.791667"	"-10.908333"
"3517"	"77 50.8999799999998W"	"10 50.89998S"	1998-04-13	4	1998	"-77.848333"	"-10.848333"
"3518"	"77 39.7999799999997W"	"11 13.39998S"	1998-04-13	4	1998	"-77.663333"	"-11.223333"
"3519"	"77 49.3000200000003W"	"11 3.00000000000004S"	1998-04-13	4	1998	"-77.821667"	"-11.05"
"3520"	"77 41.1000000000001W"	"11 9.49998000000004S"	1998-04-13	4	1998	"-77.685"	"-11.158333"
"3521"	"77 44.2999799999998W"	"11 15.49998S"	1998-04-13	4	1998	"-77.738333"	"-11.258333"
"3522"	"77 37.0000200000004W"	"12 2.29997999999998S"	1998-04-14	4	1998	"-77.616667"	"-12.038333"
"3523"	"77 23.8600199999999W"	"12 9.40002000000003S"	1998-04-14	4	1998	"-77.397667"	"-12.156667"
"3524"	"77 34.0999799999997W"	"11 22.00002S"	1998-04-14	4	1998	"-77.568333"	"-11.366667"
"3525"	"77 23.4W"	"11 28.69998S"	1998-04-14	4	1998	"-77.39"	"-11.478333"
"3526"	"77 18.8999999999999W"	"11 33.19998S"	1998-04-14	4	1998	"-77.315"	"-11.553333"
"3527"	"77 15.7999800000002W"	"11 39.19998S"	1998-04-14	4	1998	"-77.263333"	"-11.653333"
"3528"	"77 15.1999799999999W"	"11 48.10002S"	1998-04-14	4	1998	"-77.253333"	"-11.801667"
"3529"	"77 35.8000199999998W"	"11 25.39998S"	1998-04-14	4	1998	"-77.596667"	"-11.423333"
"3530"	"77 29.3999999999997W"	"11 31.69998S"	1998-04-14	4	1998	"-77.49"	"-11.528333"
"3531"	"77 24.9000000000004W"	"11 37.60002S"	1998-04-14	4	1998	"-77.415"	"-11.626667"
"3532"	"77 15W"	"11 42.6000000000001S"	1998-04-14	4	1998	"-77.25"	"-11.71"
"3533"	"77 18.79998W"	"11 45.9S"	1998-04-14	4	1998	"-77.313333"	"-11.765"
"3534"	"77 17.5999800000002W"	"11 54.40002S"	1998-04-14	4	1998	"-77.293333"	"-11.906667"
"3535"	"77 11.20002W"	"11 57.19998S"	1998-04-14	4	1998	"-77.186667"	"-11.953333"
"3536"	"77 11.3999999999999W"	"11 52.60002S"	1998-04-15	4	1998	"-77.19"	"-11.876667"
"3537"	"77 15.4000199999996W"	"11 58.90002S"	1998-04-15	4	1998	"-77.256667"	"-11.981667"
"3538"	"77 33.5899799999999W"	"12 28.51002S"	1998-04-17	4	1998	"-77.559833"	"-12.475167"
"3539"	"77 8.50001999999989W"	"12 8.50002S"	1998-04-17	4	1998	"-77.141667"	"-12.141667"
"3540"	"77 13.0999800000001W"	"12 1.30002000000005S"	1998-04-17	4	1998	"-77.218333"	"-12.021667"
"3541"	"77 6.4000200000001W"	"12 13.8S"	1998-04-18	4	1998	"-77.106667"	"-12.23"
"3542"	"77 9.82002000000023W"	"12 58.51002S"	1998-04-18	4	1998	"-77.163667"	"-12.975167"
"3543"	"77 35.2000200000003W"	"12 42.79998S"	1998-04-18	4	1998	"-77.586667"	"-12.713333"
"3544"	"76 59.1W"	"12 15.3S"	1998-04-18	4	1998	"-76.985"	"-12.255"
"3545"	"76 52.2000000000003W"	"12 25.99998S"	1998-04-18	4	1998	"-76.87"	"-12.433333"
"3546"	"76 50.2000200000003W"	"12 27.40002S"	1998-04-18	4	1998	"-76.836667"	"-12.456667"
"3547"	"76 44.8000200000001W"	"12 34.00002S"	1998-04-18	4	1998	"-76.746667"	"-12.566667"
"3548"	"76 42.5999999999996W"	"12 47.1S"	1998-04-18	4	1998	"-76.71"	"-12.785"
"3549"	"77 7.60001999999986W"	"12 8.09999999999999S"	1998-04-18	4	1998	"-77.126667"	"-12.135"
"3550"	"77 2.89997999999997W"	"12 19.5S"	1998-04-18	4	1998	"-77.048333"	"-12.325"
"3551"	"76 48.8999999999999W"	"12 22.69998S"	1998-04-18	4	1998	"-76.815"	"-12.378333"
"3552"	"76 47.2999799999997W"	"12 36.6S"	1998-04-18	4	1998	"-76.788333"	"-12.61"
"3553"	"76 45.1000199999999W"	"12 45.3S"	1998-04-18	4	1998	"-76.751667"	"-12.755"
"3554"	"77 12.8200200000001W"	"12 44.08998S"	1998-04-19	4	1998	"-77.213667"	"-12.734833"
"3555"	"76 52.3300200000003W"	"12 32.95998S"	1998-04-19	4	1998	"-76.872167"	"-12.549333"
"3556"	"76 46.9600200000002W"	"12 33.43998S"	1998-04-19	4	1998	"-76.782667"	"-12.557333"
"3557"	"76 56.8799999999996W"	"13 3.09000000000005S"	1998-04-19	4	1998	"-76.948"	"-13.0515"
"3558"	"76 46.0699799999998W"	"12 57.19002S"	1998-04-19	4	1998	"-76.767833"	"-12.953167"
"3559"	"76 31.7399999999998W"	"13 2.23998000000002S"	1998-04-19	4	1998	"-76.529"	"-13.037333"
"3560"	"76 32.4000000000004W"	"12 54.19998S"	1998-04-19	4	1998	"-76.54"	"-12.903333"
"3561"	"76 28.8000000000002W"	"13 10.5S"	1998-04-19	4	1998	"-76.48"	"-13.175"
"3562"	"76 19.3999800000003W"	"13 16.90002S"	1998-04-19	4	1998	"-76.323333"	"-13.281667"
"3563"	"76 15.9W"	"13 25.60002S"	1998-04-19	4	1998	"-76.265"	"-13.426667"
"3564"	"76 39.4999799999999W"	"12 57.19998S"	1998-04-19	4	1998	"-76.658333"	"-12.953333"
"3565"	"76 26.5999799999997W"	"13 6.79998000000005S"	1998-04-19	4	1998	"-76.443333"	"-13.113333"
"3566"	"76 25.0000200000002W"	"13 19.99998S"	1998-04-19	4	1998	"-76.416667"	"-13.333333"
"3567"	"76 38.08998W"	"13 6.19997999999995S"	1998-04-20	4	1998	"-76.634833"	"-13.103333"
"3568"	"76 46.1599800000002W"	"13 24.84S"	1998-04-20	4	1998	"-76.769333"	"-13.414"
"3569"	"76 24.9400199999999W"	"13 13.11S"	1998-04-20	4	1998	"-76.415667"	"-13.2185"
"3570"	"76 42.1099799999996W"	"13 36.04002S"	1998-04-20	4	1998	"-76.701833"	"-13.600667"
"3571"	"76 58.6799999999997W"	"13 45.28998S"	1998-04-20	4	1998	"-76.978"	"-13.754833"
"3572"	"76 33.6700199999999W"	"13 45.64998S"	1998-04-20	4	1998	"-76.561167"	"-13.760833"
"3573"	"76 15.7000200000002W"	"13 33S"	1998-04-20	4	1998	"-76.261667"	"-13.55"
"3574"	"76 21.1999800000004W"	"13 35.7S"	1998-04-20	4	1998	"-76.353333"	"-13.595"
"3575"	"76 17.2000199999997W"	"13 43.30002S"	1998-04-20	4	1998	"-76.286667"	"-13.721667"
"3576"	"76 21.6W"	"13 47.59998S"	1998-04-20	4	1998	"-76.36"	"-13.793333"
"3577"	"76 21.7000199999998W"	"13 33.10002S"	1998-04-20	4	1998	"-76.361667"	"-13.551667"
"3578"	"76 31.5000000000003W"	"13 45.6S"	1998-04-20	4	1998	"-76.525"	"-13.76"
"3579"	"76 18.70002W"	"13 43.6000200000001S"	1998-04-20	4	1998	"-76.311667"	"-13.726667"
"3580"	"76 25.0999800000002W"	"14 0.400020000000012S"	1998-04-20	4	1998	"-76.418333"	"-14.006667"
"3581"	"76 30.3799799999999W"	"13 49.60998S"	1998-04-21	4	1998	"-76.506333"	"-13.826833"
"3582"	"77 13.3600200000001W"	"14 21.22002S"	1998-04-21	4	1998	"-77.222667"	"-14.353667"
"3583"	"76 47.71998W"	"14 19.75998S"	1998-04-21	4	1998	"-76.795333"	"-14.329333"
"3584"	"76 34.3099799999999W"	"14 12.76002S"	1998-04-21	4	1998	"-76.571833"	"-14.212667"
"3585"	"76 18.57W"	"14 16.99998S"	1998-04-21	4	1998	"-76.3095"	"-14.283333"
"3586"	"76 28.9600200000004W"	"14 23.56998S"	1998-04-21	4	1998	"-76.482667"	"-14.392833"
"3587"	"76 19.69998W"	"13 58.30002S"	1998-04-21	4	1998	"-76.328333"	"-13.971667"
"3588"	"76 18.3000000000004W"	"14 6.79998000000005S"	1998-04-21	4	1998	"-76.305"	"-14.113333"
"3589"	"76 13.3000199999998W"	"14 11.80002S"	1998-04-21	4	1998	"-76.221667"	"-14.196667"
"3590"	"76 8.69999999999976W"	"14 16.8S"	1998-04-21	4	1998	"-76.145"	"-14.28"
"3591"	"76 8.80001999999962W"	"14 21.79998S"	1998-04-21	4	1998	"-76.146667"	"-14.363333"
"3592"	"76 2.80001999999996W"	"14 27.19998S"	1998-04-21	4	1998	"-76.046667"	"-14.453333"
"3593"	"76 18.8999999999999W"	"14 3.89999999999997S"	1998-04-21	4	1998	"-76.315"	"-14.065"
"3594"	"76 17.4000000000004W"	"14 13.8S"	1998-04-21	4	1998	"-76.29"	"-14.23"
"3595"	"76 11.8999800000003W"	"14 20.89998S"	1998-04-21	4	1998	"-76.198333"	"-14.348333"
"3596"	"76 51.9199800000004W"	"14 36.07002S"	1998-04-22	4	1998	"-76.865333"	"-14.601167"
"3597"	"76 32.6099999999997W"	"14 36.46002S"	1998-04-22	4	1998	"-76.5435"	"-14.607667"
"3598"	"76 31.9000199999999W"	"14 52.0200000000001S"	1998-04-22	4	1998	"-76.531667"	"-14.867"
"3599"	"76 0.700020000000166W"	"14 48.81S"	1998-04-22	4	1998	"-76.011667"	"-14.8135"
"3600"	"75 58.3000199999998W"	"14 35.80002S"	1998-04-22	4	1998	"-75.971667"	"-14.596667"
"3601"	"75 55.0999800000002W"	"14 41.29998S"	1998-04-22	4	1998	"-75.918333"	"-14.688333"
"3602"	"75 55.6999799999997W"	"14 39.10002S"	1998-04-22	4	1998	"-75.928333"	"-14.651667"
"3603"	"76 20.9999999999997W"	"14 12.9S"	1998-04-22	4	1998	"-76.35"	"-14.215"
"3604"	"76 15.1000199999999W"	"14 23.80002S"	1998-04-22	4	1998	"-76.251667"	"-14.396667"
"3605"	"76 7.9999799999996W"	"14 30.9S"	1998-04-22	4	1998	"-76.133333"	"-14.515"
"3606"	"75 58.9000200000001W"	"14 41.80002S"	1998-04-22	4	1998	"-75.981667"	"-14.696667"
"3607"	"76 2.99999999999983W"	"14 36.40002S"	1998-04-22	4	1998	"-76.05"	"-14.606667"
"3608"	"75 41.25W"	"14 51.76002S"	1998-04-23	4	1998	"-75.6875"	"-14.862667"
"3609"	"75 36.5899799999997W"	"15 2.77998000000004S"	1998-04-23	4	1998	"-75.609833"	"-15.046333"
"3610"	"75 46.6699800000001W"	"15 22.48998S"	1998-04-23	4	1998	"-75.777833"	"-15.374833"
"3611"	"75 59.7199800000001W"	"15 29.95998S"	1998-04-23	4	1998	"-75.995333"	"-15.499333"
"3612"	"75 45.6000000000003W"	"14 46.09998S"	1998-04-23	4	1998	"-75.76"	"-14.768333"
"3613"	"75 32.7000000000001W"	"14 54.49998S"	1998-04-23	4	1998	"-75.545"	"-14.908333"
"3614"	"75 27.5999999999996W"	"15 1.69998S"	1998-04-23	4	1998	"-75.46"	"-15.028333"
"3615"	"75 28.0000200000001W"	"15 1.50000000000002S"	1998-04-23	4	1998	"-75.466667"	"-15.025"
"3616"	"75 21.4999800000001W"	"15 11.4S"	1998-04-23	4	1998	"-75.358333"	"-15.19"
"3617"	"76 4.00001999999972W"	"14 45.79998S"	1998-04-23	4	1998	"-76.066667"	"-14.763333"
"3618"	"75 49.9999799999998W"	"14 49.5S"	1998-04-23	4	1998	"-75.833333"	"-14.825"
"3619"	"75 37.9999799999996W"	"14 56.4S"	1998-04-23	4	1998	"-75.633333"	"-14.94"
"3620"	"75 30.4999799999996W"	"15 6.90000000000001S"	1998-04-23	4	1998	"-75.508333"	"-15.115"
"3621"	"75 26.3999999999999W"	"15 12.6000000000001S"	1998-04-23	4	1998	"-75.44"	"-15.21"
"3622"	"75 31.1999999999998W"	"15 27.70998S"	1998-04-24	4	1998	"-75.52"	"-15.461833"
"3623"	"75 17.4000000000004W"	"15 19.81002S"	1998-04-24	4	1998	"-75.29"	"-15.330167"
"3624"	"75 21.7000199999998W"	"15 28.5S"	1998-04-24	4	1998	"-75.361667"	"-15.475"
"3625"	"75 16.6000200000002W"	"15 15.3S"	1998-04-24	4	1998	"-75.276667"	"-15.255"
"3626"	"75 20.2000200000003W"	"15 17.50002S"	1998-04-24	4	1998	"-75.336667"	"-15.291667"
"3627"	"75 40.4699999999997W"	"15 55.7700000000001S"	1998-04-25	4	1998	"-75.6745"	"-15.9295"
"3628"	"75 4.94999999999976W"	"15 27.79998S"	1998-04-25	4	1998	"-75.0825"	"-15.463333"
"3629"	"74 59.64W"	"16 0.0799799999999351S"	1998-04-25	4	1998	"-74.994"	"-16.001333"
"3630"	"74 33.1399800000003W"	"15 43.54002S"	1998-04-25	4	1998	"-74.552333"	"-15.725667"
"3631"	"75 20.8000199999998W"	"15 23.4S"	1998-04-25	4	1998	"-75.346667"	"-15.39"
"3632"	"74 59.2999799999998W"	"15 29.7S"	1998-04-25	4	1998	"-74.988333"	"-15.495"
"3633"	"74 51.7000199999998W"	"15 34.0999800000001S"	1998-04-25	4	1998	"-74.861667"	"-15.568333"
"3634"	"74 51.4999800000001W"	"15 35.20002S"	1998-04-25	4	1998	"-74.858333"	"-15.586667"
"3635"	"75 11.3999999999999W"	"15 30.6S"	1998-04-25	4	1998	"-75.19"	"-15.51"
"3636"	"75 0.400019999999586W"	"15 32.7S"	1998-04-25	4	1998	"-75.006667"	"-15.545"
"3637"	"74 52.6000199999999W"	"15 35.20002S"	1998-04-25	4	1998	"-74.876667"	"-15.586667"
"3638"	"74 46.9999799999999W"	"15 40.69998S"	1998-04-25	4	1998	"-74.783333"	"-15.678333"
"3639"	"74 43.0800000000002W"	"15 58.95S"	1998-04-26	4	1998	"-74.718"	"-15.9825"
"3640"	"74 15.7800000000003W"	"15 53.62002S"	1998-04-26	4	1998	"-74.263"	"-15.893667"
"3641"	"74 30W"	"15 49.60002S"	1998-04-26	4	1998	"-74.5"	"-15.826667"
"3642"	"74 28.9000200000001W"	"15 50.59998S"	1998-04-26	4	1998	"-74.481667"	"-15.843333"
"3643"	"74 28.3999799999998W"	"15 48.70002S"	1998-04-26	4	1998	"-74.473333"	"-15.811667"
"3644"	"74 17.5000200000002W"	"15 57.10002S"	1998-04-26	4	1998	"-74.291667"	"-15.951667"
"3645"	"74 6.30000000000024W"	"15 58.90002S"	1998-04-27	4	1998	"-74.105"	"-15.981667"
"3646"	"80 20.0899800000002W"	"7. 46.96998S"	1998-09-01	9	1999	"-80.334833"	"-7.782833"
"3647"	"79 52.4200199999999W"	"7. 46.90998S"	1998-09-01	9	1999	"-79.873667"	"-7.781833"
"3648"	"79 35.5500000000001W"	"7. 37.18998S"	1998-09-01	9	1999	"-79.5925"	"-7.619833"
"3649"	"79 41.5000199999997W"	"7. 56.26998S"	1998-09-02	9	1999	"-79.691667"	"-7.937833"
"3650"	"80 26.9099999999997W"	"8. 23.20002S"	1998-09-02	9	1999	"-80.4485"	"-8.386667"
"3651"	"80 0.0799800000001483W"	"8. 23.8999799999999S"	1998-09-02	9	1999	"-80.001333"	"-8.398333"
"3652"	"79 30.6400199999999W"	"8. 7.08000000000002S"	1998-09-02	9	1999	"-79.510667"	"-8.118"
